Date,Temp,Umidità,Remark
2023/06/18 22:49:28,"23.94℃","64.81%",""
2023/06/18 22:59:28,"23.75℃","63.94%",""
2023/06/18 23:09:28,"23.69℃","65.12%",""
2023/06/18 23:19:28,"23.56℃","65.81%",""
2023/06/18 23:29:28,"23.19℃","66.44%",""
2023/06/18 23:39:28,"22.81℃","64.50%",""
2023/06/18 23:49:28,"22.75℃","63.81%",""
2023/06/18 23:59:28,"22.44℃","63.94%",""
2023/06/19 00:09:28,"22.25℃","64.00%",""
2023/06/19 00:19:28,"22.00℃","64.62%",""
2023/06/19 00:29:28,"21.94℃","64.81%",""
2023/06/19 00:39:28,"22.00℃","65.00%",""
2023/06/19 00:49:28,"22.00℃","65.06%",""
2023/06/19 00:59:28,"21.94℃","65.12%",""
2023/06/19 01:09:28,"21.88℃","65.25%",""
2023/06/19 01:19:28,"21.75℃","65.31%",""
2023/06/19 01:29:28,"21.56℃","65.62%",""
2023/06/19 01:39:28,"21.38℃","65.88%",""
2023/06/19 01:49:28,"21.31℃","66.06%",""
2023/06/19 01:59:28,"21.38℃","66.19%",""
2023/06/19 02:09:28,"21.38℃","66.06%",""
2023/06/19 02:19:28,"21.31℃","66.31%",""
2023/06/19 02:29:28,"21.31℃","66.56%",""
2023/06/19 02:39:28,"21.25℃","66.75%",""
2023/06/19 02:49:28,"21.13℃","67.00%",""
2023/06/19 02:59:28,"20.94℃","67.38%",""
2023/06/19 03:09:28,"20.81℃","67.81%",""
2023/06/19 03:19:28,"20.69℃","68.25%",""
2023/06/19 03:29:28,"20.63℃","68.19%",""
2023/06/19 03:39:28,"20.56℃","68.44%",""
2023/06/19 03:49:28,"20.44℃","68.94%",""
2023/06/19 03:59:28,"20.50℃","68.69%",""
2023/06/19 04:09:28,"20.44℃","69.25%",""
2023/06/19 04:19:28,"20.44℃","69.44%",""
2023/06/19 04:29:28,"20.38℃","69.75%",""
2023/06/19 04:39:28,"20.25℃","70.25%",""
2023/06/19 04:49:28,"20.19℃","70.31%",""
2023/06/19 04:59:28,"20.13℃","70.62%",""
2023/06/19 05:09:28,"20.00℃","71.19%",""
2023/06/19 05:19:28,"19.94℃","71.62%",""
2023/06/19 05:29:28,"19.81℃","71.88%",""
2023/06/19 05:39:28,"19.88℃","71.62%",""
2023/06/19 05:49:28,"19.75℃","71.75%",""
2023/06/19 05:59:28,"19.75℃","72.00%",""
2023/06/19 06:09:28,"19.81℃","72.25%",""
2023/06/19 06:19:28,"19.81℃","72.31%",""
2023/06/19 06:29:28,"19.88℃","72.19%",""
2023/06/19 06:39:28,"19.75℃","72.38%",""
2023/06/19 06:49:28,"19.94℃","72.19%",""
2023/06/19 06:59:28,"20.13℃","71.81%",""
2023/06/19 07:09:28,"20.31℃","71.62%",""
2023/06/19 07:19:28,"20.88℃","70.62%",""
2023/06/19 07:29:28,"21.56℃","69.12%",""
2023/06/19 07:39:28,"21.88℃","67.88%",""
2023/06/19 07:49:28,"21.88℃","67.50%",""
2023/06/19 07:59:28,"22.38℃","67.12%",""
2023/06/19 08:09:28,"23.81℃","63.31%",""
2023/06/19 08:19:28,"24.94℃","60.44%",""
2023/06/19 08:29:28,"25.94℃","58.50%",""
2023/06/19 08:39:28,"26.31℃","55.06%",""
2023/06/19 08:49:28,"24.81℃","58.25%",""
2023/06/19 08:59:28,"24.25℃","60.81%",""
2023/06/19 09:09:28,"24.31℃","59.50%",""
2023/06/19 09:19:28,"24.19℃","59.88%",""
2023/06/19 09:29:28,"24.31℃","59.25%",""
2023/06/19 09:39:28,"24.44℃","59.56%",""
2023/06/19 09:49:28,"24.50℃","58.31%",""
2023/06/19 09:59:28,"24.63℃","58.00%",""
2023/06/19 10:09:28,"24.81℃","57.31%",""
2023/06/19 10:19:28,"24.94℃","57.69%",""
2023/06/19 10:29:28,"25.00℃","56.88%",""
2023/06/19 10:39:28,"25.00℃","56.94%",""
2023/06/19 10:49:28,"25.13℃","57.00%",""
2023/06/19 10:59:28,"25.25℃","57.31%",""
2023/06/19 11:09:28,"25.38℃","57.81%",""
2023/06/19 11:19:28,"25.44℃","57.56%",""
2023/06/19 11:29:28,"25.44℃","57.50%",""
2023/06/19 11:39:28,"25.63℃","57.44%",""
2023/06/19 11:49:28,"25.63℃","57.06%",""
2023/06/19 11:59:28,"25.69℃","56.62%",""
2023/06/19 12:09:28,"25.69℃","55.81%",""
2023/06/19 12:19:28,"25.75℃","55.88%",""
2023/06/19 12:29:28,"25.81℃","56.75%",""
2023/06/19 12:39:28,"25.88℃","56.00%",""
2023/06/19 12:49:28,"25.94℃","55.75%",""
2023/06/19 12:59:28,"26.06℃","54.31%",""
2023/06/19 13:09:28,"26.13℃","55.38%",""
2023/06/19 13:19:28,"26.31℃","55.75%",""
2023/06/19 13:29:28,"26.50℃","55.94%",""
2023/06/19 13:39:28,"26.75℃","55.12%",""
2023/06/19 13:49:28,"26.81℃","54.25%",""
2023/06/19 13:59:28,"27.00℃","54.69%",""
2023/06/19 14:09:28,"27.00℃","53.38%",""
2023/06/19 14:19:28,"27.06℃","52.62%",""
2023/06/19 14:29:28,"27.19℃","52.81%",""
2023/06/19 14:39:28,"27.31℃","51.31%",""
2023/06/19 14:49:28,"27.38℃","52.75%",""
2023/06/19 14:59:28,"27.63℃","52.25%",""
2023/06/19 15:09:28,"27.81℃","51.19%",""
2023/06/19 15:19:28,"27.88℃","51.56%",""
2023/06/19 15:29:28,"27.94℃","50.25%",""
2023/06/19 15:39:28,"28.00℃","51.69%",""
2023/06/19 15:49:28,"28.06℃","50.25%",""
2023/06/19 15:59:28,"28.13℃","50.38%",""
2023/06/19 16:09:28,"28.25℃","49.94%",""
2023/06/19 16:19:28,"28.38℃","50.31%",""
2023/06/19 16:29:28,"28.38℃","50.25%",""
2023/06/19 16:39:28,"28.44℃","49.19%",""
2023/06/19 16:49:28,"28.75℃","49.62%",""
2023/06/19 16:59:28,"29.06℃","49.50%",""
2023/06/19 17:09:28,"29.31℃","48.19%",""
2023/06/19 17:19:28,"29.38℃","48.50%",""
2023/06/19 17:29:28,"29.38℃","49.00%",""
2023/06/19 17:39:28,"29.38℃","48.44%",""
2023/06/19 17:49:28,"29.13℃","49.69%",""
2023/06/19 17:59:28,"28.88℃","50.25%",""
2023/06/19 18:09:28,"28.81℃","50.62%",""
2023/06/19 18:19:28,"28.88℃","50.56%",""
2023/06/19 18:29:28,"28.81℃","50.94%",""
2023/06/19 18:39:28,"28.69℃","51.38%",""
2023/06/19 18:49:28,"28.69℃","51.94%",""
2023/06/19 18:59:28,"28.94℃","52.12%",""
2023/06/19 19:09:28,"28.75℃","52.38%",""
2023/06/19 19:19:28,"28.63℃","52.75%",""
2023/06/19 19:29:28,"28.31℃","53.75%",""
2023/06/19 19:39:28,"28.25℃","53.44%",""
2023/06/19 19:49:28,"28.31℃","53.62%",""
2023/06/19 19:59:28,"28.38℃","53.50%",""
2023/06/19 20:09:28,"28.31℃","54.06%",""
2023/06/19 20:19:28,"28.25℃","53.88%",""
2023/06/19 20:29:28,"28.25℃","53.75%",""
2023/06/19 20:39:28,"28.44℃","53.75%",""
2023/06/19 20:49:28,"28.63℃","53.69%",""
2023/06/19 20:59:28,"28.63℃","54.00%",""
2023/06/19 21:09:28,"28.50℃","52.88%",""
2023/06/19 21:19:28,"28.00℃","52.88%",""
2023/06/19 21:29:28,"27.56℃","53.00%",""
2023/06/19 21:39:28,"27.25℃","52.81%",""
2023/06/19 21:49:28,"27.00℃","52.69%",""
2023/06/19 21:59:28,"26.81℃","52.50%",""
2023/06/19 22:09:28,"26.63℃","52.56%",""
2023/06/19 22:19:28,"26.38℃","51.69%",""
2023/06/19 22:29:28,"26.25℃","51.56%",""
2023/06/19 22:39:28,"26.13℃","51.50%",""
2023/06/19 22:49:28,"26.00℃","51.38%",""
2023/06/19 22:59:28,"25.81℃","51.31%",""
2023/06/19 23:09:28,"25.63℃","50.88%",""
2023/06/19 23:19:28,"25.56℃","50.94%",""
2023/06/19 23:29:28,"25.56℃","51.12%",""
2023/06/19 23:39:28,"25.56℃","51.00%",""
2023/06/19 23:49:28,"25.63℃","50.81%",""
2023/06/19 23:59:28,"25.75℃","50.69%",""
2023/06/20 00:09:28,"25.63℃","50.81%",""
2023/06/20 00:19:28,"25.38℃","50.38%",""
2023/06/20 00:29:28,"25.19℃","50.31%",""
2023/06/20 00:39:28,"25.00℃","50.69%",""
2023/06/20 00:49:28,"25.00℃","50.00%",""
2023/06/20 00:59:28,"24.94℃","49.88%",""
2023/06/20 01:09:28,"24.81℃","50.00%",""
2023/06/20 01:19:28,"24.69℃","50.44%",""
2023/06/20 01:29:28,"24.44℃","51.00%",""
2023/06/20 01:39:28,"24.38℃","51.06%",""
2023/06/20 01:49:28,"24.44℃","50.38%",""
2023/06/20 01:59:28,"24.63℃","50.62%",""
2023/06/20 02:09:28,"24.31℃","51.56%",""
2023/06/20 02:19:28,"23.81℃","52.50%",""
2023/06/20 02:29:28,"23.50℃","53.19%",""
2023/06/20 02:39:28,"23.38℃","54.06%",""
2023/06/20 02:49:28,"23.25℃","54.06%",""
2023/06/20 02:59:28,"23.31℃","54.81%",""
2023/06/20 03:09:28,"23.06℃","54.81%",""
2023/06/20 03:19:28,"22.81℃","55.81%",""
2023/06/20 03:29:28,"22.75℃","56.44%",""
2023/06/20 03:39:28,"22.63℃","57.56%",""
2023/06/20 03:49:28,"22.56℃","57.31%",""
2023/06/20 03:59:28,"22.25℃","58.38%",""
2023/06/20 04:09:28,"22.13℃","59.31%",""
2023/06/20 04:19:28,"21.88℃","62.06%",""
2023/06/20 04:29:28,"21.88℃","62.31%",""
2023/06/20 04:39:28,"21.69℃","63.62%",""
2023/06/20 04:49:28,"21.63℃","65.31%",""
2023/06/20 04:59:28,"21.63℃","65.25%",""
2023/06/20 05:09:28,"21.56℃","65.94%",""
2023/06/20 05:19:28,"21.50℃","66.69%",""
2023/06/20 05:29:28,"21.44℃","66.94%",""
2023/06/20 05:39:28,"21.44℃","68.06%",""
2023/06/20 05:49:28,"21.38℃","68.44%",""
2023/06/20 05:59:28,"21.31℃","68.94%",""
2023/06/20 06:09:28,"21.31℃","69.25%",""
2023/06/20 06:19:28,"21.44℃","69.00%",""
2023/06/20 06:29:28,"21.50℃","69.25%",""
2023/06/20 06:39:28,"21.75℃","68.88%",""
2023/06/20 06:49:28,"21.88℃","68.88%",""
2023/06/20 06:59:28,"22.06℃","68.00%",""
2023/06/20 07:09:28,"22.50℃","67.19%",""
2023/06/20 07:19:28,"22.81℃","67.19%",""
2023/06/20 07:29:28,"22.75℃","66.12%",""
2023/06/20 07:39:28,"22.69℃","66.50%",""
2023/06/20 07:49:28,"23.06℃","66.75%",""
2023/06/20 07:59:28,"23.50℃","66.12%",""
2023/06/20 08:09:28,"24.38℃","64.88%",""
2023/06/20 08:19:28,"25.63℃","62.06%",""
2023/06/20 08:29:28,"26.38℃","59.94%",""
2023/06/20 08:39:28,"26.94℃","57.81%",""
2023/06/20 08:49:28,"26.31℃","57.19%",""
2023/06/20 08:59:28,"26.13℃","56.62%",""
2023/06/20 09:09:28,"26.06℃","53.62%",""
2023/06/20 09:19:28,"25.88℃","54.00%",""
2023/06/20 09:29:28,"25.88℃","51.06%",""
2023/06/20 09:39:28,"26.00℃","47.19%",""
2023/06/20 09:49:28,"26.00℃","46.19%",""
2023/06/20 09:59:28,"26.13℃","44.38%",""
2023/06/20 10:09:28,"26.31℃","44.44%",""
2023/06/20 10:19:28,"26.44℃","45.94%",""
2023/06/20 10:29:28,"26.69℃","46.38%",""
2023/06/20 10:39:28,"26.69℃","46.62%",""
2023/06/20 10:49:28,"26.88℃","48.81%",""
2023/06/20 10:59:28,"26.94℃","47.31%",""
2023/06/20 11:09:28,"27.13℃","48.69%",""
2023/06/20 11:19:28,"27.00℃","45.00%",""
2023/06/20 11:29:28,"27.00℃","42.75%",""
2023/06/20 11:39:28,"27.19℃","42.31%",""
2023/06/20 11:49:28,"27.38℃","40.69%",""
2023/06/20 11:59:28,"27.56℃","40.62%",""
2023/06/20 12:09:28,"27.63℃","41.25%",""
2023/06/20 12:19:28,"27.69℃","42.62%",""
2023/06/20 12:29:28,"27.75℃","43.94%",""
2023/06/20 12:39:28,"27.94℃","40.62%",""
2023/06/20 12:49:28,"28.00℃","38.50%",""
2023/06/20 12:59:28,"28.13℃","38.50%",""
2023/06/20 13:09:28,"28.31℃","40.12%",""
2023/06/20 13:19:28,"28.56℃","37.88%",""
2023/06/20 13:29:28,"28.88℃","35.06%",""
2023/06/20 13:39:28,"29.06℃","35.88%",""
2023/06/20 13:49:28,"29.31℃","35.44%",""
2023/06/20 13:59:28,"29.38℃","33.19%",""
2023/06/20 14:09:28,"29.63℃","32.62%",""
2023/06/20 14:19:28,"29.81℃","34.31%",""
2023/06/20 14:29:28,"30.00℃","33.88%",""
2023/06/20 14:39:28,"30.06℃","32.88%",""
2023/06/20 14:49:28,"30.31℃","33.25%",""
2023/06/20 14:59:28,"30.19℃","32.00%",""
2023/06/20 15:09:28,"30.00℃","31.69%",""
2023/06/20 15:19:28,"30.00℃","32.94%",""
2023/06/20 15:29:28,"30.13℃","33.19%",""
2023/06/20 15:39:28,"30.06℃","34.06%",""
2023/06/20 15:49:28,"30.06℃","35.56%",""
2023/06/20 15:59:28,"30.19℃","36.88%",""
2023/06/20 16:09:28,"30.31℃","37.31%",""
2023/06/20 16:19:28,"30.19℃","36.19%",""
2023/06/20 16:29:28,"30.06℃","37.56%",""
2023/06/20 16:39:28,"30.13℃","36.94%",""
2023/06/20 16:49:28,"30.19℃","36.62%",""
2023/06/20 16:59:28,"30.31℃","38.56%",""
2023/06/20 17:09:28,"30.31℃","38.19%",""
2023/06/20 17:19:28,"30.25℃","37.50%",""
2023/06/20 17:29:28,"30.19℃","36.06%",""
2023/06/20 17:39:28,"30.19℃","36.62%",""
2023/06/20 17:49:28,"30.00℃","36.81%",""
2023/06/20 17:59:28,"29.75℃","35.62%",""
2023/06/20 18:09:28,"29.81℃","35.31%",""
2023/06/20 18:19:28,"29.94℃","35.81%",""
2023/06/20 18:29:28,"29.75℃","36.81%",""
2023/06/20 18:39:28,"29.69℃","36.69%",""
2023/06/20 18:49:28,"29.56℃","36.81%",""
2023/06/20 18:59:28,"29.94℃","36.62%",""
2023/06/20 19:09:28,"30.56℃","35.19%",""
2023/06/20 19:19:28,"30.75℃","34.31%",""
2023/06/20 19:29:28,"30.00℃","35.81%",""
2023/06/20 19:39:28,"29.13℃","36.75%",""
2023/06/20 19:49:28,"28.75℃","38.06%",""
2023/06/20 19:59:28,"28.50℃","38.94%",""
2023/06/20 20:09:28,"28.25℃","38.44%",""
2023/06/20 20:19:28,"28.25℃","39.12%",""
2023/06/20 20:29:28,"27.94℃","40.38%",""
2023/06/20 20:39:28,"27.69℃","41.25%",""
2023/06/20 20:49:28,"27.38℃","41.88%",""
2023/06/20 20:59:28,"27.13℃","42.19%",""
2023/06/20 21:09:28,"26.94℃","42.81%",""
2023/06/20 21:19:28,"26.81℃","43.12%",""
2023/06/20 21:29:28,"26.63℃","43.50%",""
2023/06/20 21:39:28,"26.44℃","43.50%",""
2023/06/20 21:49:28,"26.25℃","44.38%",""
2023/06/20 21:59:28,"26.00℃","44.94%",""
2023/06/20 22:09:28,"25.88℃","45.56%",""
2023/06/20 22:19:28,"25.69℃","46.25%",""
2023/06/20 22:29:28,"25.50℃","47.12%",""
2023/06/20 22:39:28,"25.38℃","47.94%",""
2023/06/20 22:49:28,"25.13℃","48.62%",""
2023/06/20 22:59:28,"25.13℃","48.94%",""
2023/06/20 23:09:28,"25.00℃","49.75%",""
2023/06/20 23:19:28,"24.38℃","50.69%",""
2023/06/20 23:29:28,"24.06℃","51.62%",""
2023/06/20 23:39:28,"23.69℃","52.12%",""
2023/06/20 23:49:28,"23.75℃","51.88%",""
2023/06/20 23:59:28,"23.63℃","52.62%",""
2023/06/21 00:09:28,"23.69℃","52.81%",""
2023/06/21 00:19:28,"23.56℃","53.62%",""
2023/06/21 00:29:28,"23.50℃","54.19%",""
2023/06/21 00:39:28,"23.25℃","54.88%",""
2023/06/21 00:49:28,"22.94℃","54.88%",""
2023/06/21 00:59:28,"22.81℃","54.94%",""
2023/06/21 01:09:28,"22.63℃","55.00%",""
2023/06/21 01:19:28,"22.44℃","55.75%",""
2023/06/21 01:29:28,"22.50℃","55.69%",""
2023/06/21 01:39:28,"22.25℃","55.81%",""
2023/06/21 01:49:28,"22.38℃","56.06%",""
2023/06/21 01:59:28,"22.31℃","55.62%",""
2023/06/21 02:09:28,"22.38℃","55.81%",""
2023/06/21 02:19:28,"22.38℃","55.88%",""
2023/06/21 02:29:28,"22.25℃","55.88%",""
2023/06/21 02:39:28,"22.25℃","56.12%",""
2023/06/21 02:49:28,"22.19℃","56.69%",""
2023/06/21 02:59:28,"22.06℃","57.25%",""
2023/06/21 03:09:28,"21.81℃","57.62%",""
2023/06/21 03:19:28,"21.50℃","58.75%",""
2023/06/21 03:29:28,"21.38℃","59.19%",""
2023/06/21 03:39:28,"21.25℃","59.31%",""
2023/06/21 03:49:28,"21.19℃","59.62%",""
2023/06/21 03:59:28,"21.19℃","59.75%",""
2023/06/21 04:09:28,"21.13℃","60.06%",""
2023/06/21 04:19:28,"21.00℃","60.12%",""
2023/06/21 04:29:28,"21.00℃","60.38%",""
2023/06/21 04:39:28,"20.88℃","60.62%",""
2023/06/21 04:49:28,"20.81℃","60.88%",""
2023/06/21 04:59:28,"20.81℃","60.94%",""
2023/06/21 05:09:28,"20.88℃","60.69%",""
2023/06/21 05:19:28,"20.63℃","61.06%",""
2023/06/21 05:29:28,"20.63℃","61.38%",""
2023/06/21 05:39:28,"20.69℃","61.62%",""
2023/06/21 05:49:28,"20.75℃","62.00%",""
2023/06/21 05:59:28,"20.75℃","62.38%",""
2023/06/21 06:09:28,"20.81℃","62.69%",""
2023/06/21 06:19:28,"21.00℃","62.38%",""
2023/06/21 06:29:28,"21.13℃","62.12%",""
2023/06/21 06:39:28,"21.25℃","61.75%",""
2023/06/21 06:49:28,"21.31℃","61.62%",""
2023/06/21 06:59:28,"21.44℃","61.19%",""
2023/06/21 07:09:28,"21.75℃","60.88%",""
2023/06/21 07:19:28,"22.06℃","60.06%",""
2023/06/21 07:29:28,"22.25℃","59.94%",""
2023/06/21 07:39:28,"22.44℃","59.88%",""
2023/06/21 07:49:28,"22.56℃","59.94%",""
2023/06/21 07:59:28,"22.81℃","59.31%",""
2023/06/21 08:09:28,"24.00℃","57.19%",""
2023/06/21 08:19:28,"24.75℃","55.19%",""
2023/06/21 08:29:28,"25.13℃","53.88%",""
2023/06/21 08:39:28,"25.50℃","53.38%",""
2023/06/21 08:49:28,"25.00℃","53.50%",""
2023/06/21 08:59:28,"24.81℃","54.31%",""
2023/06/21 09:09:28,"24.56℃","54.88%",""
2023/06/21 09:19:28,"24.75℃","53.94%",""
2023/06/21 09:29:28,"24.88℃","53.69%",""
2023/06/21 09:39:28,"25.00℃","52.88%",""
2023/06/21 09:49:28,"25.25℃","52.81%",""
2023/06/21 09:59:28,"25.50℃","51.94%",""
2023/06/21 10:09:28,"25.81℃","49.00%",""
2023/06/21 10:19:28,"26.13℃","46.06%",""
2023/06/21 10:29:28,"26.25℃","45.00%",""
2023/06/21 10:39:28,"26.44℃","45.25%",""
2023/06/21 10:49:28,"26.63℃","45.25%",""
2023/06/21 10:59:28,"26.81℃","44.25%",""
2023/06/21 11:09:28,"26.94℃","44.56%",""
2023/06/21 11:19:28,"27.19℃","43.31%",""
2023/06/21 11:29:28,"27.44℃","43.19%",""
2023/06/21 11:39:28,"27.50℃","42.69%",""
2023/06/21 11:49:28,"27.63℃","43.81%",""
2023/06/21 11:59:28,"27.75℃","43.62%",""
2023/06/21 12:09:28,"27.88℃","45.00%",""
2023/06/21 12:19:28,"28.06℃","43.44%",""
2023/06/21 12:29:28,"28.25℃","42.50%",""
2023/06/21 12:39:28,"28.56℃","41.38%",""
2023/06/21 12:49:28,"28.69℃","40.94%",""
2023/06/21 12:59:28,"28.56℃","39.19%",""
2023/06/21 13:09:28,"28.50℃","37.19%",""
2023/06/21 13:19:28,"28.56℃","38.69%",""
2023/06/21 13:29:28,"28.63℃","38.19%",""
2023/06/21 13:39:28,"28.81℃","37.31%",""
2023/06/21 13:49:28,"28.88℃","38.88%",""
2023/06/21 13:59:28,"29.06℃","37.81%",""
2023/06/21 14:09:28,"29.19℃","38.25%",""
2023/06/21 14:19:28,"29.38℃","36.81%",""
2023/06/21 14:29:28,"29.50℃","36.75%",""
2023/06/21 14:39:28,"29.63℃","37.25%",""
2023/06/21 14:49:28,"29.81℃","37.25%",""
2023/06/21 14:59:28,"29.94℃","36.44%",""
2023/06/21 15:09:28,"29.94℃","36.25%",""
2023/06/21 15:19:28,"29.88℃","35.81%",""
2023/06/21 15:29:28,"30.13℃","36.75%",""
2023/06/21 15:39:28,"30.19℃","36.56%",""
2023/06/21 15:49:28,"30.44℃","36.94%",""
2023/06/21 15:59:28,"30.69℃","36.94%",""
2023/06/21 16:09:28,"31.00℃","37.12%",""
2023/06/21 16:19:28,"31.13℃","37.81%",""
2023/06/21 16:29:28,"31.38℃","37.69%",""
2023/06/21 16:39:28,"31.38℃","37.69%",""
2023/06/21 16:49:28,"31.25℃","37.62%",""
2023/06/21 16:59:28,"31.13℃","38.50%",""
2023/06/21 17:09:28,"31.19℃","38.69%",""
2023/06/21 17:19:28,"31.25℃","38.62%",""
2023/06/21 17:29:28,"31.31℃","39.00%",""
2023/06/21 17:39:28,"31.31℃","39.19%",""
2023/06/21 17:49:28,"31.88℃","38.69%",""
2023/06/21 17:59:28,"31.56℃","39.12%",""
2023/06/21 18:09:28,"31.44℃","38.19%",""
2023/06/21 18:19:28,"31.38℃","39.25%",""
2023/06/21 18:29:28,"31.38℃","39.25%",""
2023/06/21 18:39:28,"31.19℃","39.56%",""
2023/06/21 18:49:28,"31.13℃","39.69%",""
2023/06/21 18:59:28,"31.06℃","39.50%",""
2023/06/21 19:09:28,"30.81℃","38.56%",""
2023/06/21 19:19:28,"30.44℃","38.62%",""
2023/06/21 19:29:28,"30.19℃","39.00%",""
2023/06/21 19:39:28,"29.94℃","39.25%",""
2023/06/21 19:49:28,"29.81℃","39.94%",""
2023/06/21 19:59:28,"29.56℃","41.19%",""
2023/06/21 20:09:28,"29.19℃","42.00%",""
2023/06/21 20:19:28,"29.13℃","41.62%",""
2023/06/21 20:29:28,"29.13℃","41.81%",""
2023/06/21 20:39:28,"28.94℃","41.94%",""
2023/06/21 20:49:28,"28.81℃","42.31%",""
2023/06/21 20:59:28,"28.63℃","42.94%",""
2023/06/21 21:09:28,"28.44℃","44.88%",""
2023/06/21 21:19:28,"28.19℃","46.75%",""
2023/06/21 21:29:28,"27.75℃","48.06%",""
2023/06/21 21:39:28,"27.38℃","49.31%",""
2023/06/21 21:49:28,"27.19℃","50.31%",""
2023/06/21 21:59:28,"27.00℃","50.75%",""
2023/06/21 22:09:28,"29.00℃","48.06%",""
2023/06/21 22:19:28,"28.69℃","48.12%",""
2023/06/21 22:29:28,"27.81℃","49.81%",""
2023/06/21 22:39:28,"27.69℃","50.38%",""
2023/06/21 22:49:28,"27.25℃","50.94%",""
2023/06/21 22:59:28,"26.94℃","52.25%",""
2023/06/21 23:09:28,"26.56℃","52.75%",""
2023/06/21 23:19:28,"26.50℃","53.56%",""
2023/06/21 23:29:28,"26.25℃","54.44%",""
2023/06/21 23:39:28,"26.13℃","55.19%",""
2023/06/21 23:49:28,"25.94℃","56.50%",""
2023/06/21 23:59:28,"25.81℃","56.94%",""
2023/06/22 00:09:28,"25.63℃","57.62%",""
2023/06/22 00:19:28,"25.56℃","58.25%",""
2023/06/22 00:29:28,"25.50℃","58.56%",""
2023/06/22 00:39:28,"25.25℃","60.19%",""
2023/06/22 00:49:28,"25.13℃","60.94%",""
2023/06/22 00:59:28,"24.94℃","62.19%",""
2023/06/22 01:09:28,"24.75℃","62.25%",""
2023/06/22 01:19:28,"24.63℃","63.38%",""
2023/06/22 01:29:28,"24.50℃","63.88%",""
2023/06/22 01:39:28,"24.38℃","64.56%",""
2023/06/22 01:49:28,"24.19℃","64.94%",""
2023/06/22 01:59:28,"24.00℃","65.31%",""
2023/06/22 02:09:28,"23.81℃","65.75%",""
2023/06/22 02:19:28,"23.69℃","65.94%",""
2023/06/22 02:29:28,"23.63℃","65.88%",""
2023/06/22 02:39:28,"23.44℃","66.38%",""
2023/06/22 02:49:28,"23.38℃","66.19%",""
2023/06/22 02:59:28,"23.38℃","66.31%",""
2023/06/22 03:09:28,"23.38℃","66.06%",""
2023/06/22 03:19:28,"23.44℃","65.88%",""
2023/06/22 03:29:28,"23.44℃","66.38%",""
2023/06/22 03:39:28,"23.31℃","66.75%",""
2023/06/22 03:49:28,"23.13℃","66.56%",""
2023/06/22 03:59:28,"23.00℃","67.12%",""
2023/06/22 04:09:28,"22.88℃","67.81%",""
2023/06/22 04:19:28,"22.81℃","68.12%",""
2023/06/22 04:29:28,"22.81℃","68.25%",""
2023/06/22 04:39:28,"22.88℃","68.00%",""
2023/06/22 04:49:28,"23.00℃","67.50%",""
2023/06/22 04:59:28,"23.06℃","67.38%",""
2023/06/22 05:09:28,"23.06℃","67.19%",""
2023/06/22 05:19:28,"23.19℃","66.81%",""
2023/06/22 05:29:28,"23.19℃","67.00%",""
2023/06/22 05:39:28,"23.19℃","67.12%",""
2023/06/22 05:49:28,"23.19℃","67.62%",""
2023/06/22 05:59:28,"22.94℃","68.19%",""
2023/06/22 06:09:28,"22.94℃","67.94%",""
2023/06/22 06:19:28,"22.94℃","67.88%",""
2023/06/22 06:29:28,"23.00℃","67.62%",""
2023/06/22 06:39:28,"22.94℃","67.62%",""
2023/06/22 06:49:28,"23.06℃","67.00%",""
2023/06/22 06:59:28,"23.31℃","66.94%",""
2023/06/22 07:09:28,"23.38℃","66.94%",""
2023/06/22 07:19:28,"23.31℃","67.19%",""
2023/06/22 07:29:28,"23.31℃","67.44%",""
2023/06/22 07:39:28,"23.56℃","67.00%",""
2023/06/22 07:49:28,"23.88℃","66.69%",""
2023/06/22 07:59:28,"24.44℃","65.75%",""
2023/06/22 08:09:28,"25.75℃","62.06%",""
2023/06/22 08:19:28,"25.50℃","61.06%",""
2023/06/22 08:29:28,"26.81℃","59.69%",""
2023/06/22 08:39:28,"26.88℃","58.31%",""
2023/06/22 08:49:28,"26.75℃","58.69%",""
2023/06/22 08:59:28,"26.75℃","57.88%",""
2023/06/22 09:09:28,"26.81℃","56.88%",""
2023/06/22 09:19:28,"26.94℃","56.75%",""
2023/06/22 09:29:28,"27.13℃","56.31%",""
2023/06/22 09:39:28,"27.31℃","56.00%",""
2023/06/22 09:49:28,"27.38℃","56.00%",""
2023/06/22 09:59:28,"27.56℃","56.25%",""
2023/06/22 10:09:28,"27.75℃","56.06%",""
2023/06/22 10:19:28,"27.94℃","55.62%",""
2023/06/22 10:29:28,"28.13℃","54.94%",""
2023/06/22 10:39:28,"28.38℃","55.12%",""
2023/06/22 10:49:28,"28.69℃","54.00%",""
2023/06/22 10:59:28,"28.81℃","53.56%",""
2023/06/22 11:09:28,"28.75℃","53.31%",""
2023/06/22 11:19:28,"28.88℃","52.81%",""
2023/06/22 11:29:28,"29.00℃","51.94%",""
2023/06/22 11:39:28,"29.00℃","50.56%",""
2023/06/22 11:49:28,"29.06℃","49.19%",""
2023/06/22 11:59:28,"29.19℃","47.12%",""
2023/06/22 12:09:28,"29.25℃","46.06%",""
2023/06/22 12:19:28,"29.31℃","45.12%",""
2023/06/22 12:29:28,"29.38℃","43.88%",""
2023/06/22 12:39:28,"29.38℃","45.69%",""
2023/06/22 12:49:28,"29.38℃","46.00%",""
